VARIABLES = "CoordinateX", "CoordinateY", "CoordinateZ"
Zone T="rib0Face0" I=21 J=11
DATAPACKING=POINT
   1.497321428571428                0.001   0.2957332151127967 
   1.612946428571428                0.001    0.301321660632474 
   1.728571428571429                0.001   0.3058601813054537 
   1.844196428571429                0.001    0.309371920821615 
   1.959821428571429                0.001   0.3118786749595713 
   2.075446428571428                0.001   0.3133971630352382 
   2.191071428571429                0.001   0.3139265438641642 
   2.306696428571429                0.001   0.3134300192824296 
   2.422321428571429                0.001   0.3118494997393562 
   2.537946428571428                0.001   0.3090662278137649 
   2.653571428571428                0.001   0.3049964646459858 
   2.769196428571429                0.001   0.2996461767726296 
   2.884821428571429                0.001   0.2929855995796669 
   3.000446428571429                0.001   0.2850468096151778 
   3.116071428571429                0.001   0.2759137071507094 
   3.231696428571428                0.001   0.2656804605478292 
   3.347321428571429                0.001   0.2544300806060915 
   3.462946428571429                0.001   0.2422169042915645 
   3.578571428571429                0.001   0.2289993549630781 
   3.694196428571429                0.001   0.2148883230018667 
   3.809821428571428                0.001   0.1999139464607772 
   1.497321428571428                0.001   0.2371041167815835 
   1.612946428571428                0.001   0.2417722984752938 
   1.728571428571429                0.001   0.2456869759332012 
   1.844196428571429                0.001   0.2488884456887747 
   1.959821428571429                0.001   0.2514074200037559 
   2.075446428571428                0.001   0.2532610042395966 
   2.191071428571429                0.001   0.2544405268689934 
   2.306696428571429                0.001   0.2548973718213434 
   2.422321428571429                0.001    0.254558630695776 
   2.537946428571428                0.001   0.2533033227851368 
   2.653571428571428                0.001   0.2510182236245062 
   2.769196428571429 0.0009999999999999998   0.2476788287982713 
   2.884821428571429                0.001   0.2432359630017147 
   3.000446428571428                0.001   0.2376994507305766 
   3.116071428571429                0.001   0.2311282214293057 
   3.231696428571428                0.001    0.223591675650371 
   3.347321428571429                0.001   0.2151493774303534 
   3.462946428571429 0.0009999999999999998   0.2058320125691613 
   3.578571428571429                0.001   0.1955841866226174 
   3.694196428571429                0.001   0.1844885854503151 
   3.809821428571428                0.001     0.17255404448549 
   1.497321428571428                0.001   0.1784750184503703 
   1.612946428571428                0.001   0.1822229363181137 
   1.728571428571429                0.001   0.1855137705609485 
   1.844196428571429                0.001   0.1884049705559344 
   1.959821428571428 0.0009999999999999998   0.1909361650479406 
   2.075446428571428                0.001   0.1931248454439553 
   2.191071428571429                0.001   0.1949545098738226 
   2.306696428571429                0.001   0.1963647243602573 
   2.422321428571429                0.001    0.197267761652196 
   2.537946428571428                0.001   0.1975404177565086 
   2.653571428571428                0.001   0.1970399826030265 
   2.769196428571429                0.001   0.1957114808239131 
   2.884821428571429                0.001   0.1934863264237626 
   3.000446428571429                0.001   0.1903520918459756 
    3.11607142857143                0.001    0.186342735707902 
   3.231696428571428 0.0009999999999999998   0.1815028907529128 
   3.347321428571428                0.001   0.1758686742546153 
   3.462946428571429                0.001   0.1694471208467582 
   3.578571428571429                0.001   0.1621690182821567 
   3.694196428571429                0.001   0.1540888478987635 
   3.809821428571428                0.001   0.1451941425102029 
   1.497321428571428                0.001   0.1198459201191572 
   1.612946428571428                0.001   0.1226735741609335 
   1.728571428571429                0.001   0.1253405651886959 
   1.844196428571429                0.001    0.127921495423094 
   1.959821428571429                0.001   0.1304649100921254 
   2.075446428571428                0.001   0.1329886866483139 
   2.191071428571429                0.001   0.1354684928786516 
   2.306696428571429                0.001   0.1378320768991712 
   2.422321428571429                0.001   0.1399768926086159 
   2.537946428571428                0.001   0.1417775127278804 
   2.653571428571429                0.001   0.1430617415815469 
   2.769196428571429                0.001   0.1437441328495549 
   2.884821428571429                0.001   0.1437366898458105 
   3.000446428571429                0.001   0.1430047329613745 
   3.116071428571429                0.001   0.1415572499864982 
   3.231696428571429                0.001   0.1394141058554546 
   3.347321428571428                0.001   0.1365879710788772 
   3.462946428571429                0.001   0.1330622291243551 
   3.578571428571429                0.001   0.1287538499416961 
   3.694196428571429                0.001    0.123689110347212 
   3.809821428571429                0.001   0.1178342405349156 
   1.497321428571428                0.001  0.06121682178794394 
   1.612946428571428                0.001  0.06312421200375334 
   1.728571428571429                0.001  0.06516735981644324 
   1.844196428571429                0.001  0.06743802029025361 
   1.959821428571429                0.001  0.06999365513631003 
   2.075446428571428                0.001  0.07285252785267241 
   2.191071428571429                0.001  0.07598247588348073 
   2.306696428571429                0.001    0.079299429438085 
   2.422321428571429                0.001  0.08268602356503574 
   2.537946428571428                0.001  0.08601460769925226 
   2.653571428571428                0.001  0.08908350056006724 
